"Customer_Age.x","Gender.x","Annual_Income.x","Credit_Score.x","Purchase_Category.x","BNPL_Provider.x","Purchase_Amount.x","Repayment_Status.x","Income_Bracket","Device_Type","Connection_Type","Checkout_Time_Seconds","Browser","Is_Bad","Cluster"
51,"Male",68563,800,"Travel","Affirm",1607,"Paid On Time","Mid-Tier","Mobile","WiFi",15,"Edge","0","2"
26,"Female",66704,681,"Electronics","Klarna",1035,"Paid On Time","Mid-Tier","Mobile","VPN",106,"Firefox","0","2"
42,"Female",69849,613,"Groceries","Sezzle",253,"Paid On Time","Mid-Tier","Desktop","4G/5G",87,"Chrome","0","2"
44,"Male",57383,677,"Travel","Afterpay",2497,"Paid On Time","Mid-Tier","Desktop","WiFi",59,"Safari","0","2"
58,"Female",108545,843,"Beauty","Klarna",141,"Paid On Time","Wealth-Tier","Mobile","WiFi",158,"Safari","0","3"
24,"Male",103990,346,"Home & Furniture","Afterpay",141,"Paid On Time","Wealth-Tier","Mobile","WiFi",160,"Chrome","0","3"
49,"Male",30449,682,"Fashion","Affirm",145,"Paid On Time","Mid-Tier","Desktop","4G/5G",64,"Firefox","0","1"
26,"Male",100835,807,"Home & Furniture","Afterpay",220,"Paid On Time","Wealth-Tier","Mobile","WiFi",93,"Chrome","0","3"
34,"Female",48492,422,"Groceries","Affirm",215,"Paid On Time","Mid-Tier","Mobile","4G/5G",130,"Edge","0","1"
52,"Male",52489,759,"Travel","Affirm",613,"Paid On Time","Mid-Tier","Mobile","4G/5G",92,"Chrome","0","1"
33,"Male",46142,678,"Home & Furniture","Affirm",286,"Paid On Time","Mid-Tier","Desktop","VPN",160,"Firefox","0","1"
19,"Female",31894,581,"Beauty","Sezzle",244,"Paid On Time","Mid-Tier","Desktop","WiFi",156,"Edge","0","1"
60,"Female",117878,416,"Fashion","Affirm",208,"Paid On Time","Wealth-Tier","Mobile","4G/5G",30,"Edge","0","3"
48,"Non-Binary",72849,810,"Groceries","Affirm",20,"Paid On Time","Wealth-Tier","Mobile","WiFi",63,"Firefox","0","2"
33,"Female",93589,743,"Electronics","Afterpay",1165,"Paid On Time","Wealth-Tier","Mobile","4G/5G",71,"Safari","0","3"
64,"Male",91921,506,"Groceries","Affirm",164,"Late Payment","Wealth-Tier","Desktop","4G/5G",76,"Edge","0","3"
50,"Female",31347,348,"Electronics","Afterpay",607,"Paid On Time","Mid-Tier","Mobile","4G/5G",159,"Chrome","0","1"
38,"Male",25050,657,"Beauty","Affirm",200,"Paid On Time","Entry-Level","Mobile","4G/5G",144,"Safari","0","1"
34,"Male",51466,374,"Travel","Sezzle",1779,"Paid On Time","Mid-Tier","Mobile","4G/5G",15,"Edge","0","1"
52,"Male",33757,826,"Groceries","Affirm",79,"Paid On Time","Mid-Tier","Mobile","VPN",62,"Chrome","0","1"
24,"Female",42534,721,"Groceries","Klarna",218,"Paid On Time","Mid-Tier","Mobile","4G/5G",94,"Edge","0","1"
46,"Female",29260,819,"Beauty","Sezzle",263,"Paid On Time","Entry-Level","Mobile","4G/5G",104,"Edge","0","1"
28,"Female",25613,770,"Travel","Klarna",1822,"Late Payment","Entry-Level","Tablet","4G/5G",38,"Firefox","0","1"
47,"Male",104774,760,"Home & Furniture","Sezzle",104,"Late Payment","Wealth-Tier","Tablet","VPN",85,"Edge","0","3"
35,"Male",38833,506,"Travel","Sezzle",2330,"Defaulted","Mid-Tier","Tablet","4G/5G",155,"Edge","1","1"
63,"Female",86522,831,"Electronics","Afterpay",989,"Paid On Time","Wealth-Tier","Mobile","4G/5G",132,"Firefox","0","2"
33,"Male",101376,534,"Home & Furniture","Afterpay",186,"Late Payment","Wealth-Tier","Desktop","4G/5G",47,"Chrome","0","3"
23,"Female",25136,395,"Travel","Klarna",2601,"Late Payment","Entry-Level","Mobile","4G/5G",92,"Firefox","0","1"
19,"Female",100279,469,"Electronics","Klarna",756,"Paid On Time","Wealth-Tier","Desktop","VPN",128,"Edge","0","3"
60,"Male",99928,437,"Beauty","Affirm",262,"Paid On Time","Wealth-Tier","Mobile","WiFi",43,"Safari","0","3"
60,"Female",79766,470,"Travel","Affirm",2359,"Late Payment","Wealth-Tier","Desktop","4G/5G",120,"Firefox","0","2"
27,"Female",23182,644,"Groceries","Sezzle",133,"Paid On Time","Entry-Level","Mobile","WiFi",72,"Edge","0","1"
21,"Female",24603,820,"Fashion","Afterpay",40,"Paid On Time","Entry-Level","Desktop","4G/5G",68,"Firefox","0","1"
27,"Male",53039,668,"Electronics","Affirm",1304,"Paid On Time","Mid-Tier","Desktop","4G/5G",145,"Safari","0","1"
26,"Female",114784,674,"Travel","Affirm",1146,"Paid On Time","Wealth-Tier","Mobile","WiFi",96,"Firefox","0","3"
62,"Female",46902,538,"Fashion","Affirm",256,"Paid On Time","Mid-Tier","Mobile","WiFi",65,"Edge","0","1"
60,"Female",62114,793,"Fashion","Sezzle",122,"Paid On Time","Mid-Tier","Desktop","4G/5G",96,"Safari","0","2"
59,"Female",26843,547,"Groceries","Affirm",164,"Late Payment","Entry-Level","Mobile","WiFi",39,"Edge","0","1"
41,"Female",81348,304,"Home & Furniture","Affirm",155,"Paid On Time","Wealth-Tier","Mobile","4G/5G",152,"Safari","0","2"
22,"Non-Binary",79330,605,"Electronics","Affirm",319,"Paid On Time","Wealth-Tier","Mobile","WiFi",100,"Safari","0","2"
52,"Male",63818,682,"Travel","Sezzle",1132,"Paid On Time","Mid-Tier","Desktop","WiFi",11,"Firefox","0","2"
21,"Female",82320,427,"Beauty","Affirm",58,"Paid On Time","Wealth-Tier","Mobile","WiFi",111,"Chrome","0","2"
52,"Female",86740,418,"Home & Furniture","Affirm",223,"Late Payment","Wealth-Tier","Desktop","WiFi",34,"Firefox","0","2"
59,"Female",115968,358,"Home & Furniture","Afterpay",94,"Paid On Time","Wealth-Tier","Desktop","4G/5G",91,"Edge","0","3"
30,"Male",105221,711,"Home & Furniture","Sezzle",103,"Paid On Time","Wealth-Tier","Mobile","VPN",152,"Firefox","0","3"
54,"Female",21777,679,"Home & Furniture","Afterpay",126,"Paid On Time","Entry-Level","Desktop","4G/5G",175,"Safari","0","1"
49,"Female",42828,829,"Electronics","Sezzle",432,"Paid On Time","Mid-Tier","Mobile","4G/5G",83,"Firefox","0","1"
62,"Female",38806,483,"Beauty","Afterpay",209,"Paid On Time","Mid-Tier","Mobile","VPN",156,"Firefox","0","1"
18,"Female",111047,847,"Home & Furniture","Afterpay",115,"Paid On Time","Wealth-Tier","Mobile","4G/5G",140,"Safari","0","3"
28,"Male",69741,533,"Travel","Afterpay",1012,"Paid On Time","Mid-Tier","Mobile","4G/5G",8,"Safari","0","2"
43,"Male",107547,330,"Electronics","Afterpay",1598,"Paid On Time","Wealth-Tier","Mobile","4G/5G",66,"Safari","0","3"
20,"Female",105679,494,"Electronics","Sezzle",1468,"Defaulted","Wealth-Tier","Desktop","WiFi",92,"Safari","1","3"
30,"Female",94969,335,"Fashion","Klarna",54,"Late Payment","Wealth-Tier","Desktop","VPN",119,"Safari","0","3"
49,"Male",68973,615,"Travel","Affirm",2121,"Paid On Time","Mid-Tier","Mobile","VPN",76,"Chrome","0","2"
40,"Male",101237,640,"Travel","Klarna",2123,"Late Payment","Wealth-Tier","Tablet","4G/5G",140,"Firefox","0","3"
40,"Male",88650,492,"Fashion","Klarna",63,"Paid On Time","Wealth-Tier","Mobile","4G/5G",85,"Chrome","0","3"
47,"Female",89884,767,"Beauty","Afterpay",108,"Paid On Time","Wealth-Tier","Mobile","4G/5G",171,"Safari","0","3"
23,"Male",43533,757,"Home & Furniture","Sezzle",150,"Paid On Time","Mid-Tier","Mobile","WiFi",63,"Chrome","0","1"
24,"Male",100398,497,"Home & Furniture","Afterpay",213,"Paid On Time","Wealth-Tier","Mobile","WiFi",33,"Safari","0","3"
64,"Male",47926,654,"Travel","Afterpay",1594,"Paid On Time","Mid-Tier","Desktop","WiFi",60,"Firefox","0","1"
47,"Female",94325,400,"Groceries","Afterpay",95,"Paid On Time","Wealth-Tier","Mobile","VPN",175,"Chrome","0","3"
54,"Male",85672,706,"Travel","Klarna",2816,"Paid On Time","Wealth-Tier","Desktop","4G/5G",139,"Firefox","0","2"
49,"Female",53879,664,"Beauty","Affirm",271,"Paid On Time","Mid-Tier","Mobile","WiFi",15,"Firefox","0","2"
23,"Male",90839,821,"Beauty","Affirm",131,"Late Payment","Wealth-Tier","Tablet","WiFi",42,"Edge","0","3"
52,"Female",61310,823,"Home & Furniture","Affirm",249,"Paid On Time","Mid-Tier","Desktop","4G/5G",39,"Safari","0","2"
49,"Female",84768,512,"Fashion","Affirm",199,"Late Payment","Wealth-Tier","Desktop","4G/5G",70,"Chrome","0","2"
29,"Male",27333,753,"Fashion","Afterpay",260,"Paid On Time","Entry-Level","Desktop","4G/5G",121,"Edge","0","1"
21,"Male",35531,435,"Home & Furniture","Sezzle",29,"Defaulted","Mid-Tier","Desktop","WiFi",42,"Chrome","1","1"
49,"Female",103512,497,"Electronics","Affirm",1995,"Paid On Time","Wealth-Tier","Mobile","WiFi",67,"Safari","0","3"
52,"Male",68972,776,"Groceries","Affirm",256,"Paid On Time","Mid-Tier","Mobile","WiFi",142,"Edge","0","2"
33,"Male",44489,438,"Fashion","Afterpay",141,"Paid On Time","Mid-Tier","Mobile","WiFi",121,"Safari","0","1"
32,"Female",28074,498,"Home & Furniture","Affirm",55,"Late Payment","Entry-Level","Mobile","4G/5G",140,"Safari","0","1"
58,"Female",91812,517,"Electronics","Afterpay",347,"Paid On Time","Wealth-Tier","Mobile","VPN",118,"Edge","0","3"
19,"Male",59103,842,"Groceries","Sezzle",74,"Paid On Time","Mid-Tier","Desktop","4G/5G",91,"Safari","0","2"
23,"Female",37669,627,"Travel","Affirm",2019,"Defaulted","Mid-Tier","Tablet","VPN",82,"Chrome","1","1"
31,"Non-Binary",100031,555,"Beauty","Sezzle",66,"Paid On Time","Wealth-Tier","Mobile","4G/5G",153,"Firefox","0","3"
58,"Male",33041,360,"Travel","Afterpay",585,"Defaulted","Mid-Tier","Desktop","4G/5G",34,"Firefox","1","1"
46,"Female",26942,767,"Fashion","Afterpay",206,"Paid On Time","Entry-Level","Mobile","WiFi",130,"Edge","0","1"
59,"Female",29114,340,"Home & Furniture","Affirm",277,"Defaulted","Entry-Level","Desktop","4G/5G",78,"Safari","1","1"
43,"Female",119446,555,"Beauty","Klarna",284,"Paid On Time","Wealth-Tier","Mobile","WiFi",56,"Edge","0","3"
35,"Non-Binary",102713,726,"Travel","Sezzle",2969,"Paid On Time","Wealth-Tier","Desktop","4G/5G",17,"Edge","0","3"
64,"Male",91378,447,"Home & Furniture","Sezzle",62,"Paid On Time","Wealth-Tier","Mobile","4G/5G",90,"Safari","0","3"
21,"Male",44755,376,"Home & Furniture","Afterpay",191,"Late Payment","Mid-Tier","Desktop","4G/5G",83,"Firefox","0","1"
54,"Male",66792,431,"Fashion","Klarna",32,"Late Payment","Mid-Tier","Desktop","WiFi",85,"Safari","0","2"
55,"Female",39775,368,"Groceries","Afterpay",46,"Late Payment","Mid-Tier","Mobile","WiFi",49,"Chrome","0","1"
42,"Male",29911,584,"Beauty","Sezzle",114,"Paid On Time","Entry-Level","Mobile","WiFi",72,"Edge","0","1"
64,"Male",53966,378,"Fashion","Afterpay",289,"Paid On Time","Mid-Tier","Mobile","VPN",13,"Chrome","0","2"
46,"Female",35751,639,"Groceries","Klarna",285,"Late Payment","Mid-Tier","Desktop","VPN",56,"Firefox","0","1"
51,"Male",91730,367,"Home & Furniture","Sezzle",116,"Paid On Time","Wealth-Tier","Mobile","WiFi",176,"Edge","0","3"
33,"Male",112916,783,"Electronics","Klarna",520,"Paid On Time","Wealth-Tier","Desktop","WiFi",136,"Firefox","0","3"
54,"Male",40842,572,"Electronics","Afterpay",823,"Defaulted","Mid-Tier","Tablet","4G/5G",118,"Edge","1","1"
47,"Female",74038,630,"Fashion","Klarna",35,"Paid On Time","Wealth-Tier","Mobile","4G/5G",14,"Safari","0","2"
40,"Female",53855,610,"Travel","Klarna",2062,"Late Payment","Mid-Tier","Tablet","WiFi",27,"Chrome","0","2"
53,"Female",37975,445,"Groceries","Sezzle",77,"Paid On Time","Mid-Tier","Mobile","VPN",125,"Edge","0","1"
45,"Male",58128,550,"Home & Furniture","Klarna",139,"Paid On Time","Mid-Tier","Mobile","WiFi",22,"Edge","0","2"
18,"Male",98839,617,"Beauty","Affirm",150,"Paid On Time","Wealth-Tier","Mobile","4G/5G",72,"Edge","0","3"
25,"Male",46121,389,"Beauty","Affirm",107,"Paid On Time","Mid-Tier","Mobile","4G/5G",34,"Firefox","0","1"
59,"Female",112406,301,"Travel","Sezzle",2031,"Paid On Time","Wealth-Tier","Mobile","WiFi",13,"Safari","0","3"
32,"Female",38682,467,"Beauty","Klarna",131,"Late Payment","Mid-Tier","Mobile","4G/5G",53,"Chrome","0","1"
51,"Male",66818,375,"Fashion","Klarna",106,"Late Payment","Mid-Tier","Desktop","WiFi",45,"Safari","0","2"
36,"Male",82309,755,"Beauty","Sezzle",219,"Paid On Time","Wealth-Tier","Mobile","VPN",45,"Chrome","0","2"
61,"Female",108410,445,"Home & Furniture","Sezzle",73,"Late Payment","Wealth-Tier","Desktop","4G/5G",28,"Chrome","0","3"
47,"Female",97923,405,"Fashion","Afterpay",131,"Paid On Time","Wealth-Tier","Mobile","WiFi",167,"Chrome","0","3"
27,"Female",101663,612,"Groceries","Affirm",70,"Paid On Time","Wealth-Tier","Mobile","4G/5G",112,"Chrome","0","3"
61,"Male",42371,723,"Groceries","Affirm",225,"Late Payment","Mid-Tier","Tablet","WiFi",161,"Edge","0","1"
44,"Female",117243,748,"Electronics","Sezzle",758,"Paid On Time","Wealth-Tier","Desktop","4G/5G",151,"Safari","0","3"
37,"Male",85211,363,"Electronics","Sezzle",766,"Paid On Time","Wealth-Tier","Mobile","WiFi",18,"Chrome","0","2"
42,"Male",108196,686,"Beauty","Affirm",238,"Paid On Time","Wealth-Tier","Mobile","4G/5G",81,"Edge","0","3"
26,"Male",55974,818,"Travel","Afterpay",1634,"Paid On Time","Mid-Tier","Mobile","4G/5G",90,"Edge","0","2"
57,"Male",66864,801,"Electronics","Afterpay",1506,"Paid On Time","Mid-Tier","Mobile","WiFi",105,"Safari","0","2"
51,"Male",48299,554,"Electronics","Affirm",342,"Paid On Time","Mid-Tier","Mobile","4G/5G",112,"Chrome","0","1"
38,"Male",67366,825,"Home & Furniture","Afterpay",123,"Paid On Time","Mid-Tier","Mobile","WiFi",141,"Chrome","0","2"
41,"Female",98703,532,"Travel","Klarna",1809,"Paid On Time","Wealth-Tier","Mobile","WiFi",142,"Chrome","0","3"
24,"Male",80844,768,"Groceries","Klarna",191,"Paid On Time","Wealth-Tier","Mobile","4G/5G",114,"Firefox","0","2"
21,"Male",63498,316,"Electronics","Sezzle",1424,"Late Payment","Mid-Tier","Mobile","4G/5G",146,"Edge","0","2"
25,"Female",58435,835,"Fashion","Afterpay",124,"Paid On Time","Mid-Tier","Mobile","4G/5G",41,"Safari","0","2"
30,"Non-Binary",69086,563,"Home & Furniture","Affirm",91,"Late Payment","Mid-Tier","Desktop","4G/5G",173,"Edge","0","2"
38,"Male",99126,694,"Fashion","Klarna",179,"Late Payment","Wealth-Tier","Tablet","WiFi",25,"Edge","0","3"
52,"Male",80299,524,"Home & Furniture","Affirm",109,"Late Payment","Wealth-Tier","Desktop","4G/5G",45,"Safari","0","2"
22,"Non-Binary",43597,839,"Home & Furniture","Klarna",122,"Paid On Time","Mid-Tier","Desktop","WiFi",146,"Safari","0","1"
25,"Female",66543,747,"Home & Furniture","Afterpay",50,"Paid On Time","Mid-Tier","Desktop","WiFi",66,"Safari","0","2"
19,"Male",23763,671,"Home & Furniture","Klarna",178,"Paid On Time","Entry-Level","Desktop","4G/5G",67,"Chrome","0","1"
41,"Male",34785,818,"Beauty","Affirm",215,"Paid On Time","Mid-Tier","Mobile","4G/5G",41,"Edge","0","1"
59,"Male",51417,804,"Home & Furniture","Klarna",118,"Paid On Time","Mid-Tier","Mobile","4G/5G",152,"Safari","0","1"
33,"Female",91079,697,"Travel","Sezzle",2141,"Paid On Time","Wealth-Tier","Desktop","WiFi",90,"Safari","0","3"
21,"Female",70977,411,"Beauty","Affirm",270,"Paid On Time","Wealth-Tier","Mobile","4G/5G",87,"Chrome","0","2"
47,"Male",68303,404,"Travel","Affirm",1087,"Paid On Time","Mid-Tier","Mobile","WiFi",61,"Edge","0","2"
63,"Female",117084,640,"Beauty","Klarna",234,"Late Payment","Wealth-Tier","Tablet","WiFi",27,"Safari","0","3"
47,"Female",100072,790,"Home & Furniture","Klarna",132,"Paid On Time","Wealth-Tier","Desktop","WiFi",19,"Firefox","0","3"
52,"Male",76907,414,"Fashion","Afterpay",245,"Paid On Time","Wealth-Tier","Mobile","4G/5G",174,"Firefox","0","2"
59,"Male",94614,609,"Home & Furniture","Afterpay",174,"Paid On Time","Wealth-Tier","Desktop","4G/5G",103,"Edge","0","3"
30,"Male",107198,386,"Beauty","Sezzle",123,"Late Payment","Wealth-Tier","Desktop","WiFi",118,"Chrome","0","3"
54,"Male",92713,802,"Home & Furniture","Sezzle",278,"Paid On Time","Wealth-Tier","Desktop","4G/5G",61,"Safari","0","3"
28,"Non-Binary",100861,423,"Fashion","Klarna",104,"Paid On Time","Wealth-Tier","Mobile","4G/5G",173,"Edge","0","3"
36,"Male",108028,500,"Beauty","Klarna",232,"Paid On Time","Wealth-Tier","Mobile","WiFi",119,"Edge","0","3"
35,"Female",38809,712,"Home & Furniture","Afterpay",250,"Paid On Time","Mid-Tier","Desktop","WiFi",164,"Chrome","0","1"
34,"Male",97453,568,"Groceries","Klarna",32,"Late Payment","Wealth-Tier","Desktop","WiFi",88,"Safari","0","3"
28,"Male",29060,507,"Electronics","Klarna",1893,"Defaulted","Entry-Level","Desktop","4G/5G",21,"Edge","1","1"
32,"Female",103540,475,"Travel","Affirm",2154,"Paid On Time","Wealth-Tier","Mobile","WiFi",57,"Safari","0","3"
25,"Female",72587,634,"Electronics","Affirm",619,"Paid On Time","Wealth-Tier","Mobile","WiFi",89,"Chrome","0","2"
61,"Male",105691,625,"Fashion","Afterpay",54,"Paid On Time","Wealth-Tier","Desktop","WiFi",37,"Edge","0","3"
46,"Female",30276,582,"Beauty","Affirm",296,"Paid On Time","Mid-Tier","Mobile","WiFi",121,"Edge","0","1"
34,"Female",119719,307,"Travel","Affirm",1546,"Paid On Time","Wealth-Tier","Mobile","4G/5G",136,"Edge","0","3"
43,"Male",29162,801,"Travel","Klarna",2795,"Late Payment","Entry-Level","Tablet","WiFi",164,"Chrome","0","1"
22,"Female",90782,594,"Beauty","Affirm",100,"Paid On Time","Wealth-Tier","Mobile","VPN",161,"Firefox","0","3"
21,"Male",29726,447,"Travel","Klarna",459,"Paid On Time","Entry-Level","Mobile","WiFi",162,"Chrome","0","1"
41,"Male",26053,727,"Electronics","Sezzle",1491,"Paid On Time","Entry-Level","Mobile","WiFi",38,"Chrome","0","1"
28,"Female",35974,714,"Fashion","Affirm",273,"Late Payment","Mid-Tier","Tablet","WiFi",69,"Firefox","0","1"
47,"Female",96872,631,"Electronics","Affirm",1342,"Paid On Time","Wealth-Tier","Desktop","WiFi",53,"Safari","0","3"
57,"Male",118563,451,"Electronics","Affirm",1017,"Paid On Time","Wealth-Tier","Mobile","4G/5G",79,"Firefox","0","3"
52,"Female",99734,554,"Home & Furniture","Afterpay",120,"Paid On Time","Wealth-Tier","Mobile","WiFi",140,"Chrome","0","3"
61,"Female",47476,694,"Electronics","Afterpay",1940,"Defaulted","Mid-Tier","Tablet","WiFi",125,"Edge","1","1"
62,"Female",77785,725,"Fashion","Klarna",209,"Paid On Time","Wealth-Tier","Mobile","4G/5G",54,"Firefox","0","2"
50,"Non-Binary",23850,363,"Travel","Afterpay",2058,"Paid On Time","Entry-Level","Mobile","WiFi",144,"Safari","0","1"
53,"Female",50835,654,"Fashion","Affirm",206,"Paid On Time","Mid-Tier","Mobile","4G/5G",8,"Safari","0","1"
38,"Male",37737,615,"Electronics","Klarna",1590,"Paid On Time","Mid-Tier","Mobile","WiFi",64,"Safari","0","1"
55,"Female",96863,709,"Fashion","Afterpay",215,"Paid On Time","Wealth-Tier","Mobile","4G/5G",61,"Firefox","0","3"
22,"Female",68773,508,"Beauty","Affirm",35,"Paid On Time","Mid-Tier","Mobile","VPN",22,"Edge","0","2"
22,"Female",27804,571,"Beauty","Afterpay",298,"Defaulted","Entry-Level","Desktop","4G/5G",120,"Chrome","1","1"
38,"Female",36967,307,"Groceries","Sezzle",299,"Late Payment","Mid-Tier","Mobile","4G/5G",43,"Safari","0","1"
42,"Male",29468,651,"Home & Furniture","Sezzle",72,"Paid On Time","Entry-Level","Desktop","WiFi",145,"Firefox","0","1"
27,"Female",119276,546,"Electronics","Afterpay",1925,"Defaulted","Wealth-Tier","Tablet","4G/5G",64,"Safari","1","3"
36,"Female",45418,574,"Beauty","Affirm",267,"Late Payment","Mid-Tier","Desktop","WiFi",58,"Edge","0","1"
49,"Female",56335,546,"Electronics","Sezzle",208,"Late Payment","Mid-Tier","Desktop","WiFi",35,"Edge","0","2"
35,"Female",117238,424,"Home & Furniture","Affirm",150,"Paid On Time","Wealth-Tier","Mobile","4G/5G",99,"Safari","0","3"
51,"Female",23562,541,"Home & Furniture","Sezzle",105,"Defaulted","Entry-Level","Desktop","4G/5G",65,"Firefox","1","1"
32,"Male",95390,827,"Travel","Klarna",1354,"Paid On Time","Wealth-Tier","Mobile","WiFi",5,"Edge","0","3"
41,"Female",45393,391,"Beauty","Sezzle",21,"Paid On Time","Mid-Tier","Mobile","4G/5G",52,"Firefox","0","1"
22,"Female",89879,500,"Beauty","Klarna",246,"Defaulted","Wealth-Tier","Tablet","WiFi",175,"Edge","1","3"
49,"Female",37959,607,"Home & Furniture","Klarna",138,"Late Payment","Mid-Tier","Desktop","WiFi",122,"Safari","0","1"
26,"Female",92479,495,"Beauty","Affirm",178,"Defaulted","Wealth-Tier","Tablet","WiFi",98,"Firefox","1","3"
22,"Female",68439,493,"Home & Furniture","Klarna",273,"Paid On Time","Mid-Tier","Mobile","WiFi",56,"Chrome","0","2"
22,"Male",98929,744,"Groceries","Sezzle",254,"Paid On Time","Wealth-Tier","Mobile","WiFi",26,"Safari","0","3"
58,"Male",44648,723,"Beauty","Afterpay",293,"Paid On Time","Mid-Tier","Desktop","VPN",123,"Safari","0","1"
58,"Non-Binary",75364,675,"Beauty","Affirm",44,"Paid On Time","Wealth-Tier","Mobile","WiFi",8,"Chrome","0","2"
51,"Female",116912,832,"Electronics","Sezzle",410,"Paid On Time","Wealth-Tier","Desktop","4G/5G",13,"Chrome","0","3"
24,"Male",21058,566,"Home & Furniture","Sezzle",289,"Paid On Time","Entry-Level","Mobile","4G/5G",115,"Chrome","0","1"
43,"Male",33321,449,"Electronics","Klarna",381,"Late Payment","Mid-Tier","Desktop","WiFi",54,"Edge","0","1"
18,"Female",54384,329,"Beauty","Klarna",263,"Late Payment","Mid-Tier","Desktop","4G/5G",65,"Chrome","0","2"
51,"Female",106356,497,"Electronics","Affirm",1372,"Paid On Time","Wealth-Tier","Mobile","WiFi",153,"Firefox","0","3"
43,"Male",81565,330,"Travel","Klarna",1208,"Paid On Time","Wealth-Tier","Desktop","4G/5G",145,"Firefox","0","2"
49,"Male",107547,312,"Fashion","Affirm",69,"Paid On Time","Wealth-Tier","Mobile","WiFi",178,"Safari","0","3"
29,"Female",93481,597,"Groceries","Afterpay",286,"Paid On Time","Wealth-Tier","Desktop","4G/5G",52,"Edge","0","3"
23,"Non-Binary",74478,600,"Fashion","Affirm",242,"Paid On Time","Wealth-Tier","Mobile","WiFi",122,"Firefox","0","2"
